501.19e-6	83.725e-3
630.96e-6	155.28e-3
794.33e-6	253.34e-3
1e-3	361.75e-3
1.2589e-3	460.13e-3
1.5849e-3	537e-3
1.9953e-3	591.54e-3
2.5119e-3	628.15e-3
3.1623e-3	652.01e-3
3.9811e-3	667.33e-3
5.0119e-3	677.09e-3
6.3096e-3	683.28e-3
7.9433e-3	687.2e-3
10e-6	45.599e-9
12.589e-6	114.53e-9
15.849e-6	287.62e-9
19.953e-6	722.26e-9
25.119e-6	1.8134e-6
31.623e-6	4.5517e-6
39.811e-6	11.42e-6
50.119e-6	28.632e-6
63.096e-6	71.707e-6
79.433e-6	179.27e-6
100e-6	446.89e-6
125.89e-6	1.1089e-3
158.49e-6	2.7309e-3
199.53e-6	6.6411e-3
251.19e-6	15.812e-3
316.23e-6	36.323e-3
398.11e-6	78.647e-3
501.19e-6	155.28e-3
630.96e-6	269.96e-3
794.33e-6	405.68e-3
1e-3	532.75e-3
1.2589e-3	631.62e-3
1.5849e-3	699.99e-3
1.9953e-3	744.47e-3
2.5119e-3	772.64e-3
3.1623e-3	790.32e-3
3.9811e-3	801.41e-3
5.0119e-3	808.37e-3
6.3096e-3	812.74e-3
7.9433e-3	815.48e-3
10e-6	84.169e-9
12.589e-6	211.4e-9
15.849e-6	530.91e-9
19.953e-6	1.3332e-6
25.119e-6	3.3472e-6
31.623e-6	8.4017e-6
39.811e-6	21.079e-6
50.119e-6	52.849e-6
63.096e-6	132.35e-6
79.433e-6	330.85e-6
100e-6	824.59e-6
125.89e-6	2.045e-3
158.49e-6	5.0292e-3
199.53e-6	12.19e-3
251.19e-6	28.801e-3
316.23e-6	65.049e-3
398.11e-6	136.12e-3
501.19e-6	253.34e-3
630.96e-6	405.68e-3
794.33e-6	557.51e-3
1e-3	677.9e-3
1.2589e-3	759.89e-3
1.5849e-3	811.56e-3
1.9953e-3	843.2e-3
2.5119e-3	862.5e-3
3.1623e-3	874.33e-3
3.9811e-3	881.64e-3
5.0119e-3	886.19e-3
6.3096e-3	889.03e-3
7.9433e-3	890.8e-3
10e-6	140.6e-9
12.589e-6	353.12e-9
15.849e-6	886.84e-9
19.953e-6	2.227e-6
25.119e-6	5.5913e-6
31.623e-6	14.034e-6
39.811e-6	35.21e-6
50.119e-6	88.277e-6
63.096e-6	221.06e-6
79.433e-6	552.53e-6
100e-6	1.3766e-3
125.89e-6	3.4113e-3
158.49e-6	8.3726e-3
199.53e-6	20.197e-3
251.19e-6	47.198e-3
316.23e-6	104.12e-3
398.11e-6	208.36e-3
501.19e-6	361.75e-3
630.96e-6	532.75e-3
794.33e-6	677.9e-3
1e-3	778.55e-3
1.2589e-3	840.93e-3
1.5849e-3	877.96e-3
1.9953e-3	899.83e-3
2.5119e-3	912.88e-3
3.1623e-3	920.77e-3
3.9811e-3	925.61e-3
5.0119e-3	928.6e-3
6.3096e-3	930.47e-3
7.9433e-3	931.63e-3
10e-6	211.42e-9
12.589e-6	531.01e-9
15.849e-6	1.3336e-6
19.953e-6	3.3488e-6
25.119e-6	8.4079e-6
31.623e-6	21.104e-6
39.811e-6	52.947e-6
50.119e-6	132.74e-6
63.096e-6	332.39e-6
79.433e-6	830.64e-6
100e-6	2.0687e-3
125.89e-6	5.1209e-3
158.49e-6	12.537e-3
199.53e-6	30.066e-3
251.19e-6	69.325e-3
316.23e-6	148.77e-3
398.11e-6	283.55e-3
501.19e-6	460.13e-3
630.96e-6	631.62e-3
794.33e-6	759.89e-3
1e-3	840.93e-3
1.2589e-3	888.26e-3
1.5849e-3	915.38e-3
1.9953e-3	931.07e-3
2.5119e-3	940.32e-3
3.1623e-3	945.88e-3
3.9811e-3	949.27e-3
5.0119e-3	951.36e-3
6.3096e-3	952.66e-3
7.9433e-3	953.47e-3
10e-6	287.71e-9
12.589e-6	722.61e-9
15.849e-6	1.8148e-6
19.953e-6	4.5572e-6
25.119e-6	11.442e-6
31.623e-6	28.718e-6
39.811e-6	72.05e-6
50.119e-6	180.63e-6
63.096e-6	452.27e-6
79.433e-6	1.13e-3
100e-6	2.813e-3
125.89e-6	6.9559e-3
158.49e-6	16.985e-3
199.53e-6	40.475e-3
251.19e-6	92.037e-3
316.23e-6	192.13e-3
398.11e-6	350.05e-3
501.19e-6	537e-3
630.96e-6	699.99e-3
794.33e-6	811.56e-3
1e-3	877.96e-3
1.2589e-3	915.38e-3
1.5849e-3	936.39e-3
1.9953e-3	948.41e-3
2.5119e-3	955.44e-3
3.1623e-3	959.65e-3
3.9811e-3	962.21e-3
5.0119e-3	963.79e-3
6.3096e-3	964.77e-3
7.9433e-3	965.38e-3
10e-6	359.24e-9
12.589e-6	902.27e-9
15.849e-6	2.266e-6
19.953e-6	5.6902e-6
25.119e-6	14.286e-6
31.623e-6	35.859e-6
39.811e-6	89.963e-6
50.119e-6	225.53e-6
63.096e-6	564.65e-6
79.433e-6	1.4106e-3
100e-6	3.51e-3
125.89e-6	8.6704e-3
158.49e-6	21.118e-3
199.53e-6	50.035e-3
251.19e-6	112.35e-3
316.23e-6	228.96e-3
398.11e-6	402.09e-3
501.19e-6	591.54e-3
630.96e-6	744.47e-3
794.33e-6	843.2e-3
1e-3	899.83e-3
1.2589e-3	931.07e-3
1.5849e-3	948.41e-3
1.9953e-3	958.25e-3
2.5119e-3	963.99e-3
3.1623e-3	967.42e-3
3.9811e-3	969.51e-3
5.0119e-3	970.79e-3
6.3096e-3	971.58e-3
7.9433e-3	972.08e-3
10e-6	419.04e-9
12.589e-6	1.0524e-6
15.849e-6	2.6431e-6
19.953e-6	6.6373e-6
25.119e-6	16.664e-6
31.623e-6	41.827e-6
39.811e-6	104.93e-6
50.119e-6	263.05e-6
63.096e-6	658.57e-6
79.433e-6	1.645e-3
100e-6	4.0918e-3
125.89e-6	10.099e-3
158.49e-6	24.547e-3
199.53e-6	57.881e-3
251.19e-6	128.64e-3
316.23e-6	257.27e-3
398.11e-6	439.6e-3
501.19e-6	628.15e-3
630.96e-6	772.64e-3
794.33e-6	862.5e-3
1e-3	912.88e-3
1.2589e-3	940.32e-3
1.5849e-3	955.44e-3
1.9953e-3	963.99e-3
2.5119e-3	968.97e-3
3.1623e-3	971.94e-3
3.9811e-3	973.74e-3
5.0119e-3	974.85e-3
6.3096e-3	975.54e-3
7.9433e-3	975.97e-3
10e-6	464.78e-9
12.589e-6	1.1673e-6
15.849e-6	2.9317e-6
19.953e-6	7.3619e-6
25.119e-6	18.483e-6
31.623e-6	46.393e-6
39.811e-6	116.39e-6
50.119e-6	291.76e-6
63.096e-6	730.41e-6
79.433e-6	1.8242e-3
100e-6	4.5365e-3
125.89e-6	11.189e-3
158.49e-6	27.154e-3
199.53e-6	63.797e-3
251.19e-6	140.71e-3
316.23e-6	277.56e-3
398.11e-6	465.26e-3
501.19e-6	652.01e-3
630.96e-6	790.32e-3
794.33e-6	874.33e-3
1e-3	920.77e-3
1.2589e-3	945.88e-3
1.5849e-3	959.65e-3
1.9953e-3	967.42e-3
2.5119e-3	971.94e-3
3.1623e-3	974.63e-3
3.9811e-3	976.27e-3
5.0119e-3	977.27e-3
6.3096e-3	977.89e-3
7.9433e-3	978.28e-3
10e-6	497.61e-9
12.589e-6	1.2498e-6
15.849e-6	3.1388e-6
19.953e-6	7.8819e-6
25.119e-6	19.789e-6
31.623e-6	49.669e-6
39.811e-6	124.61e-6
50.119e-6	312.37e-6
63.096e-6	781.96e-6
79.433e-6	1.9528e-3
100e-6	4.8554e-3
125.89e-6	11.97e-3
158.49e-6	29.016e-3
199.53e-6	67.997e-3
251.19e-6	149.17e-3
316.23e-6	291.45e-3
398.11e-6	482.27e-3
501.19e-6	667.33e-3
630.96e-6	801.41e-3
794.33e-6	881.64e-3
1e-3	925.61e-3
1.2589e-3	949.27e-3
1.5849e-3	962.21e-3
1.9953e-3	969.51e-3
2.5119e-3	973.74e-3
3.1623e-3	976.27e-3
3.9811e-3	977.8e-3
5.0119e-3	978.74e-3
6.3096e-3	979.32e-3
7.9433e-3	979.69e-3
10e-6	520.15e-9
12.589e-6	1.3064e-6
15.849e-6	3.2809e-6
19.953e-6	8.2388e-6
25.119e-6	20.685e-6
31.623e-6	51.919e-6
39.811e-6	130.25e-6
50.119e-6	326.51e-6
63.096e-6	817.35e-6
79.433e-6	2.0411e-3
100e-6	5.0741e-3
125.89e-6	12.505e-3
158.49e-6	30.291e-3
199.53e-6	70.858e-3
251.19e-6	154.88e-3
316.23e-6	300.68e-3
398.11e-6	493.34e-3
501.19e-6	677.09e-3
630.96e-6	808.37e-3
794.33e-6	886.19e-3
1e-3	928.6e-3
1.2589e-3	951.36e-3
1.5849e-3	963.79e-3
1.9953e-3	970.79e-3
2.5119e-3	974.85e-3
3.1623e-3	977.27e-3
3.9811e-3	978.74e-3
5.0119e-3	979.64e-3
6.3096e-3	980.2e-3
7.9433e-3	980.55e-3
10e-6	535.16e-9
12.589e-6	1.3441e-6
15.849e-6	3.3756e-6
19.953e-6	8.4767e-6
25.119e-6	21.282e-6
31.623e-6	53.417e-6
39.811e-6	134.01e-6
50.119e-6	335.93e-6
63.096e-6	840.93e-6
79.433e-6	2.0999e-3
100e-6	5.2199e-3
125.89e-6	12.862e-3
158.49e-6	31.138e-3
199.53e-6	72.755e-3
251.19e-6	158.64e-3
316.23e-6	306.7e-3
398.11e-6	500.45e-3
501.19e-6	683.28e-3
630.96e-6	812.74e-3
794.33e-6	889.03e-3
1e-3	930.47e-3
1.2589e-3	952.66e-3
1.5849e-3	964.77e-3
1.9953e-3	971.58e-3
2.5119e-3	975.54e-3
3.1623e-3	977.89e-3
3.9811e-3	979.32e-3
5.0119e-3	980.2e-3
6.3096e-3	980.75e-3
7.9433e-3	981.09e-3
10e-6	544.98e-9
12.589e-6	1.3688e-6
15.849e-6	3.4375e-6
19.953e-6	8.6321e-6
25.119e-6	21.672e-6
31.623e-6	54.397e-6
39.811e-6	136.47e-6
50.119e-6	342.09e-6
63.096e-6	856.33e-6
79.433e-6	2.1383e-3
100e-6	5.315e-3
125.89e-6	13.094e-3
158.49e-6	31.691e-3
199.53e-6	73.99e-3
251.19e-6	161.08e-3
316.23e-6	310.57e-3
398.11e-6	505e-3
501.19e-6	687.2e-3
630.96e-6	815.48e-3
794.33e-6	890.8e-3
1e-3	931.63e-3
1.2589e-3	953.47e-3
1.5849e-3	965.38e-3
1.9953e-3	972.08e-3
2.5119e-3	975.97e-3
3.1623e-3	978.28e-3
3.9811e-3	979.69e-3
5.0119e-3	980.55e-3
6.3096e-3	981.09e-3
7.9433e-3	981.42e-3
10e-6	551.31e-9
12.589e-6	1.3847e-6
15.849e-6	3.4774e-6
19.953e-6	8.7323e-6
25.119e-6	21.924e-6
31.623e-6	55.029e-6
39.811e-6	138.05e-6
50.119e-6	346.06e-6
63.096e-6	866.27e-6
79.433e-6	2.1631e-3
100e-6	5.3765e-3
125.89e-6	13.244e-3
158.49e-6	32.047e-3
199.53e-6	74.785e-3
251.19e-6	162.65e-3
316.23e-6	313.05e-3
398.11e-6	507.88e-3
501.19e-6	689.68e-3
630.96e-6	817.22e-3
794.33e-6	891.92e-3
1e-3	932.37e-3
1.2589e-3	953.98e-3
1.5849e-3	965.76e-3
1.9953e-3	972.39e-3
2.5119e-3	976.24e-3
3.1623e-3	978.53e-3
3.9811e-3	979.92e-3
5.0119e-3	980.77e-3
6.3096e-3	981.3e-3
7.9433e-3	981.63e-3
10e-6	555.36e-9
12.589e-6	1.3948e-6
15.849e-6	3.503e-6
19.953e-6	8.7965e-6
25.119e-6	22.085e-6
31.623e-6	55.433e-6
39.811e-6	139.07e-6
50.119e-6	348.6e-6
63.096e-6	872.63e-6
79.433e-6	2.179e-3
100e-6	5.4157e-3
125.89e-6	13.34e-3
158.49e-6	32.275e-3
199.53e-6	75.293e-3
251.19e-6	163.65e-3
316.23e-6	314.63e-3
398.11e-6	509.71e-3
501.19e-6	691.24e-3
630.96e-6	818.31e-3
794.33e-6	892.63e-3
1e-3	932.83e-3
1.2589e-3	954.3e-3
1.5849e-3	966.01e-3
1.9953e-3	972.59e-3
2.5119e-3	976.41e-3
3.1623e-3	978.68e-3
3.9811e-3	980.06e-3
5.0119e-3	980.91e-3
6.3096e-3	981.43e-3
7.9433e-3	981.76e-3
10e-6	557.94e-9
12.589e-6	1.4013e-6
15.849e-6	3.5193e-6
19.953e-6	8.8373e-6
25.119e-6	22.188e-6
31.623e-6	55.69e-6
39.811e-6	139.71e-6
50.119e-6	350.22e-6
63.096e-6	876.68e-6
79.433e-6	2.1891e-3
100e-6	5.4408e-3
125.89e-6	13.402e-3
158.49e-6	32.42e-3
199.53e-6	75.616e-3
251.19e-6	164.28e-3
316.23e-6	315.63e-3
398.11e-6	510.87e-3
501.19e-6	692.23e-3
630.96e-6	818.99e-3
794.33e-6	893.07e-3
1e-3	933.12e-3
1.2589e-3	954.5e-3
1.5849e-3	966.16e-3
1.9953e-3	972.71e-3
2.5119e-3	976.51e-3
3.1623e-3	978.78e-3
3.9811e-3	980.15e-3
5.0119e-3	980.99e-3
6.3096e-3	981.52e-3
7.9433e-3	981.84e-3
10e-6	559.57e-9
12.589e-6	1.4054e-6
15.849e-6	3.5296e-6
19.953e-6	8.8633e-6
25.119e-6	22.253e-6
31.623e-6	55.854e-6
39.811e-6	140.12e-6
50.119e-6	351.25e-6
63.096e-6	879.25e-6
79.433e-6	2.1955e-3
100e-6	5.4566e-3
125.89e-6	13.44e-3
158.49e-6	32.512e-3
199.53e-6	75.821e-3
251.19e-6	164.68e-3
316.23e-6	316.26e-3
398.11e-6	511.6e-3
501.19e-6	692.85e-3
630.96e-6	819.43e-3
794.33e-6	893.35e-3
1e-3	933.3e-3
1.2589e-3	954.63e-3
1.5849e-3	966.25e-3
1.9953e-3	972.79e-3
2.5119e-3	976.58e-3
3.1623e-3	978.84e-3
3.9811e-3	980.21e-3
5.0119e-3	981.05e-3
6.3096e-3	981.57e-3
7.9433e-3	981.9e-3
10e-6	560.61e-9
12.589e-6	1.408e-6
15.849e-6	3.5361e-6
19.953e-6	8.8797e-6
25.119e-6	22.294e-6
31.623e-6	55.957e-6
39.811e-6	140.38e-6
50.119e-6	351.9e-6
63.096e-6	880.87e-6
79.433e-6	2.1995e-3
100e-6	5.4667e-3
125.89e-6	13.465e-3
158.49e-6	32.57e-3
199.53e-6	75.951e-3
251.19e-6	164.94e-3
316.23e-6	316.66e-3
398.11e-6	512.06e-3
501.19e-6	693.25e-3
630.96e-6	819.7e-3
794.33e-6	893.53e-3
1e-3	933.41e-3
1.2589e-3	954.71e-3
1.5849e-3	966.31e-3
1.9953e-3	972.84e-3
2.5119e-3	976.62e-3
3.1623e-3	978.88e-3
3.9811e-3	980.24e-3
5.0119e-3	981.08e-3
6.3096e-3	981.6e-3
7.9433e-3	981.93e-3
10e-6	561.26e-9
12.589e-6	1.4097e-6
15.849e-6	3.5403e-6
19.953e-6	8.8901e-6
25.119e-6	22.32e-6
31.623e-6	56.022e-6
39.811e-6	140.55e-6
50.119e-6	352.31e-6
63.096e-6	881.9e-6
79.433e-6	2.2021e-3
100e-6	5.473e-3
125.89e-6	13.48e-3
158.49e-6	32.607e-3
199.53e-6	76.033e-3
251.19e-6	165.1e-3
316.23e-6	316.92e-3
398.11e-6	512.36e-3
501.19e-6	693.5e-3
630.96e-6	819.87e-3
794.33e-6	893.64e-3
1e-3	933.49e-3
1.2589e-3	954.76e-3
1.5849e-3	966.35e-3
1.9953e-3	972.87e-3
2.5119e-3	976.65e-3
3.1623e-3	978.9e-3
3.9811e-3	980.27e-3
5.0119e-3	981.1e-3
6.3096e-3	981.62e-3
7.9433e-3	981.95e-3
10e-6	561.68e-9
12.589e-6	1.4107e-6
15.849e-6	3.5429e-6
19.953e-6	8.8966e-6
25.119e-6	22.337e-6
31.623e-6	56.064e-6
39.811e-6	140.65e-6
50.119e-6	352.57e-6
63.096e-6	882.55e-6
79.433e-6	2.2037e-3
100e-6	5.4771e-3
125.89e-6	13.49e-3
158.49e-6	32.63e-3
199.53e-6	76.085e-3
251.19e-6	165.2e-3
316.23e-6	317.08e-3
398.11e-6	512.54e-3
501.19e-6	693.65e-3
630.96e-6	819.98e-3
794.33e-6	893.71e-3
1e-3	933.53e-3
1.2589e-3	954.79e-3
1.5849e-3	966.38e-3
1.9953e-3	972.89e-3
2.5119e-3	976.67e-3
3.1623e-3	978.92e-3
3.9811e-3	980.28e-3
5.0119e-3	981.12e-3
6.3096e-3	981.64e-3
7.9433e-3	981.96e-3
10e-6	561.94e-9
12.589e-6	1.4114e-6
15.849e-6	3.5445e-6
19.953e-6	8.9008e-6
25.119e-6	22.347e-6
31.623e-6	56.09e-6
39.811e-6	140.71e-6
50.119e-6	352.73e-6
63.096e-6	882.96e-6
79.433e-6	2.2047e-3
100e-6	5.4796e-3
125.89e-6	13.496e-3
158.49e-6	32.645e-3
199.53e-6	76.118e-3
251.19e-6	165.26e-3
316.23e-6	317.18e-3
398.11e-6	512.66e-3
501.19e-6	693.75e-3
630.96e-6	820.05e-3
794.33e-6	893.75e-3
1e-3	933.56e-3
1.2589e-3	954.81e-3
1.5849e-3	966.39e-3
1.9953e-3	972.9e-3
2.5119e-3	976.68e-3
3.1623e-3	978.93e-3
3.9811e-3	980.29e-3
5.0119e-3	981.13e-3
6.3096e-3	981.65e-3
7.9433e-3	981.97e-3
10e-6	562.1e-9
12.589e-6	1.4118e-6
15.849e-6	3.5456e-6
19.953e-6	8.9034e-6
25.119e-6	22.354e-6
31.623e-6	56.106e-6
39.811e-6	140.76e-6
50.119e-6	352.84e-6
63.096e-6	883.22e-6
79.433e-6	2.2054e-3
100e-6	5.4812e-3
125.89e-6	13.5e-3
158.49e-6	32.654e-3
199.53e-6	76.138e-3
251.19e-6	165.31e-3
316.23e-6	317.24e-3
398.11e-6	512.73e-3
501.19e-6	693.81e-3
630.96e-6	820.1e-3
794.33e-6	893.78e-3
1e-3	933.58e-3
1.2589e-3	954.82e-3
1.5849e-3	966.4e-3
1.9953e-3	972.91e-3
2.5119e-3	976.69e-3
3.1623e-3	978.93e-3
3.9811e-3	980.29e-3
5.0119e-3	981.13e-3
6.3096e-3	981.65e-3
7.9433e-3	981.98e-3
10e-6	562.21e-9
12.589e-6	1.412e-6
15.849e-6	3.5462e-6
19.953e-6	8.905e-6
25.119e-6	22.358e-6
31.623e-6	56.117e-6
39.811e-6	140.78e-6
50.119e-6	352.9e-6
63.096e-6	883.38e-6
79.433e-6	2.2058e-3
100e-6	5.4822e-3
125.89e-6	13.503e-3
158.49e-6	32.66e-3
199.53e-6	76.151e-3
251.19e-6	165.33e-3
316.23e-6	317.28e-3
398.11e-6	512.78e-3
501.19e-6	693.85e-3
630.96e-6	820.12e-3
794.33e-6	893.8e-3
1e-3	933.59e-3
1.2589e-3	954.83e-3
1.5849e-3	966.41e-3
1.9953e-3	972.91e-3
2.5119e-3	976.69e-3
3.1623e-3	978.94e-3
3.9811e-3	980.3e-3
5.0119e-3	981.14e-3
6.3096e-3	981.65e-3
7.9433e-3	981.98e-3
10e-6	562.27e-9
12.589e-6	1.4122e-6
15.849e-6	3.5466e-6
19.953e-6	8.9061e-6
25.119e-6	22.36e-6
31.623e-6	56.123e-6
39.811e-6	140.8e-6
50.119e-6	352.94e-6
63.096e-6	883.49e-6
79.433e-6	2.206e-3
100e-6	5.4828e-3
125.89e-6	13.504e-3
158.49e-6	32.664e-3
199.53e-6	76.16e-3
251.19e-6	165.35e-3
316.23e-6	317.31e-3
398.11e-6	512.81e-3
501.19e-6	693.88e-3
630.96e-6	820.14e-3
794.33e-6	893.81e-3
1e-3	933.6e-3
1.2589e-3	954.84e-3
1.5849e-3	966.41e-3
1.9953e-3	972.92e-3
2.5119e-3	976.69e-3
3.1623e-3	978.94e-3
3.9811e-3	980.3e-3
5.0119e-3	981.14e-3
6.3096e-3	981.66e-3
7.9433e-3	981.98e-3
